from	to	source	database
CXCL11	OXGR1	ppi_lr_go	ppi_prediction_go
CXCL11	S1PR3	ppi_lr_go	ppi_prediction_go
CXCL11	GPER1	ppi_lr_go	ppi_prediction_go
CXCL11	P2RY13	ppi_lr_go	ppi_prediction_go
CXCL11	SUCNR1	ppi_lr_go	ppi_prediction_go
CXCL11	HCAR1	ppi_lr_go	ppi_prediction_go
CXCL11	LPAR5	ppi_lr_go	ppi_prediction_go
CXCL11	S1PR5	ppi_lr_go	ppi_prediction_go
CXCL11	P2RY12	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL11	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL11	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL11	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL11	GPR55	ppi_lr_go	ppi_prediction_go
MSTN	ACVR1B	ppi_lr_go	ppi_prediction_go
MSTN	TGFBR1	ppi_lr_go	ppi_prediction_go
MSTN	ACVR1C	ppi_lr_go	ppi_prediction_go
WNT9A	PTK7	ppi_lr_go	ppi_prediction_go
NPFF	FFAR2	ppi_lr_go	ppi_prediction_go
NPFF	CHRM5	ppi_lr_go	ppi_prediction_go
NPFF	CHRM1	ppi_lr_go	ppi_prediction_go
NPFF	CHRM3	ppi_lr_go	ppi_prediction_go
NPFF	TBXA2R	ppi_lr_go	ppi_prediction_go
NPFF	ADRA1D	ppi_lr_go	ppi_prediction_go
NPFF	PTAFR	ppi_lr_go	ppi_prediction_go
NPFF	PTGER1	ppi_lr_go	ppi_prediction_go
NPFF	ADRA1A	ppi_lr_go	ppi_prediction_go
NPFF	ADRA1B	ppi_lr_go	ppi_prediction_go
NPFF	CASR	ppi_lr_go	ppi_prediction_go
NPFF	P2RY2	ppi_lr_go	ppi_prediction_go
NPFF	GRM5	ppi_lr_go	ppi_prediction_go
NPFF	PTGFR	ppi_lr_go	ppi_prediction_go
NPFF	LPAR6	ppi_lr_go	ppi_prediction_go
NPFF	GPR4	ppi_lr_go	ppi_prediction_go
NPFF	P2RY1	ppi_lr_go	ppi_prediction_go
NPFF	GRM1	ppi_lr_go	ppi_prediction_go
NPFF	GPR17	ppi_lr_go	ppi_prediction_go
NPFF	P2RY6	ppi_lr_go	ppi_prediction_go
NPFF	LTB4R	ppi_lr_go	ppi_prediction_go
NPFF	GPR68	ppi_lr_go	ppi_prediction_go
NPFF	GPRC6A	ppi_lr_go	ppi_prediction_go
NPFF	GPR65	ppi_lr_go	ppi_prediction_go
NPFF	LPAR5	ppi_lr_go	ppi_prediction_go
NPFF	LTB4R2	ppi_lr_go	ppi_prediction_go
NPFF	CYSLTR2	ppi_lr_go	ppi_prediction_go
NPFF	LPAR3	ppi_lr_go	ppi_prediction_go
NPFF	OPN4	ppi_lr_go	ppi_prediction_go
NPFF	GPR132	ppi_lr_go	ppi_prediction_go
NPFF	CYSLTR1	ppi_lr_go	ppi_prediction_go
CCL25	GABBR2	ppi_lr_go	ppi_prediction_go
CCL25	S1PR2	ppi_lr_go	ppi_prediction_go
CCL25	S1PR4	ppi_lr_go	ppi_prediction_go
CCL25	CHRM2	ppi_lr_go	ppi_prediction_go
CCL25	CHRM4	ppi_lr_go	ppi_prediction_go
CCL25	ADRA2A	ppi_lr_go	ppi_prediction_go
CCL25	ADORA3	ppi_lr_go	ppi_prediction_go
CCL25	DRD2	ppi_lr_go	ppi_prediction_go
CCL25	ADRA2B	ppi_lr_go	ppi_prediction_go
CCL25	ADRA2C	ppi_lr_go	ppi_prediction_go
CCL25	S1PR1	ppi_lr_go	ppi_prediction_go
CCL25	CNR1	ppi_lr_go	ppi_prediction_go
CCL25	DRD4	ppi_lr_go	ppi_prediction_go
CCL25	ADORA1	ppi_lr_go	ppi_prediction_go
CCL25	CNR2	ppi_lr_go	ppi_prediction_go
CCL25	DRD3	ppi_lr_go	ppi_prediction_go
CCL25	CASR	ppi_lr_go	ppi_prediction_go
CCL25	PTGER3	ppi_lr_go	ppi_prediction_go
CCL25	HCAR3	ppi_lr_go	ppi_prediction_go
CCL25	P2RY4	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R38	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R39	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R40	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R41	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R31	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R46	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R60	ppi_lr_go	ppi_prediction_go
CCL25	GPR17	ppi_lr_go	ppi_prediction_go
CCL25	GPR18	ppi_lr_go	ppi_prediction_go
CCL25	GRM2	ppi_lr_go	ppi_prediction_go
CCL25	GRM7	ppi_lr_go	ppi_prediction_go
CCL25	GRM3	ppi_lr_go	ppi_prediction_go
CCL25	HCAR2	ppi_lr_go	ppi_prediction_go
CCL25	OXGR1	ppi_lr_go	ppi_prediction_go
CCL25	S1PR3	ppi_lr_go	ppi_prediction_go
CCL25	GPER1	ppi_lr_go	ppi_prediction_go
CCL25	P2RY13	ppi_lr_go	ppi_prediction_go
CCL25	SUCNR1	ppi_lr_go	ppi_prediction_go
CCL25	HCAR1	ppi_lr_go	ppi_prediction_go
CCL25	LPAR5	ppi_lr_go	ppi_prediction_go
CCL25	S1PR5	ppi_lr_go	ppi_prediction_go
CCL25	P2RY12	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R16	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R14	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R13	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R10	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R7	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R4	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R3	ppi_lr_go	ppi_prediction_go
CCL25	TAS2R1	ppi_lr_go	ppi_prediction_go
CCL25	GABBR1	ppi_lr_go	ppi_prediction_go
CCL25	LPAR3	ppi_lr_go	ppi_prediction_go
CCL25	GPR55	ppi_lr_go	ppi_prediction_go
FGF10	FGFRL1	ppi_lr_go	ppi_prediction_go
FLRT2	FGFR1	ppi_lr_go	ppi_prediction_go
FLRT2	ADGRL3	ppi_lr_go	ppi_prediction_go
TNFSF12	CD163	ppi_lr_go	ppi_prediction_go
HCRT	HLA-DQA1	ppi_lr_go	ppi_prediction_go
HCRT	HLA-DQB1	ppi_lr_go	ppi_prediction_go
HCRT	CHRM5	ppi_lr_go	ppi_prediction_go
HCRT	CHRM1	ppi_lr_go	ppi_prediction_go
HCRT	CHRM3	ppi_lr_go	ppi_prediction_go
HCRT	TBXA2R	ppi_lr_go	ppi_prediction_go
HCRT	ADRA1D	ppi_lr_go	ppi_prediction_go
HCRT	PTAFR	ppi_lr_go	ppi_prediction_go
HCRT	PTGER1	ppi_lr_go	ppi_prediction_go
HCRT	ADRA1A	ppi_lr_go	ppi_prediction_go
HCRT	ADRA1B	ppi_lr_go	ppi_prediction_go
HCRT	CASR	ppi_lr_go	ppi_prediction_go
HCRT	P2RY2	ppi_lr_go	ppi_prediction_go
HCRT	GRM5	ppi_lr_go	ppi_prediction_go
HCRT	PTGFR	ppi_lr_go	ppi_prediction_go
HCRT	LPAR6	ppi_lr_go	ppi_prediction_go
HCRT	GPR4	ppi_lr_go	ppi_prediction_go
HCRT	P2RY1	ppi_lr_go	ppi_prediction_go
HCRT	GRM1	ppi_lr_go	ppi_prediction_go
HCRT	GPR17	ppi_lr_go	ppi_prediction_go
HCRT	P2RY6	ppi_lr_go	ppi_prediction_go
HCRT	LTB4R	ppi_lr_go	ppi_prediction_go
HCRT	GPR68	ppi_lr_go	ppi_prediction_go
HCRT	GPRC6A	ppi_lr_go	ppi_prediction_go
HCRT	GPR65	ppi_lr_go	ppi_prediction_go
HCRT	LPAR5	ppi_lr_go	ppi_prediction_go
HCRT	LTB4R2	ppi_lr_go	ppi_prediction_go
HCRT	CYSLTR2	ppi_lr_go	ppi_prediction_go
HCRT	LPAR3	ppi_lr_go	ppi_prediction_go
HCRT	OPN4	ppi_lr_go	ppi_prediction_go
HCRT	GPR132	ppi_lr_go	ppi_prediction_go
HCRT	CYSLTR1	ppi_lr_go	ppi_prediction_go
CXCL13	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL13	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL13	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL13	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL13	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL13	ADRA2A	ppi_lr_go	ppi_prediction_go
CXCL13	ADORA3	ppi_lr_go	ppi_prediction_go
CXCL13	DRD2	ppi_lr_go	ppi_prediction_go
CXCL13	ADRA2B	ppi_lr_go	ppi_prediction_go
CXCL13	ADRA2C	ppi_lr_go	ppi_prediction_go
CXCL13	S1PR1	ppi_lr_go	ppi_prediction_go
CXCL13	CNR1	ppi_lr_go	ppi_prediction_go
CXCL13	DRD4	ppi_lr_go	ppi_prediction_go
CXCL13	ADORA1	ppi_lr_go	ppi_prediction_go
CXCL13	CNR2	ppi_lr_go	ppi_prediction_go
CXCL13	DRD3	ppi_lr_go	ppi_prediction_go
CXCL13	CASR	ppi_lr_go	ppi_prediction_go
CXCL13	PTGER3	ppi_lr_go	ppi_prediction_go
CXCL13	HCAR3	ppi_lr_go	ppi_prediction_go
CXCL13	P2RY4	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R38	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R39	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R40	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R41	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R31	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R46	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R60	ppi_lr_go	ppi_prediction_go
CXCL13	GPR17	ppi_lr_go	ppi_prediction_go
CXCL13	GPR18	ppi_lr_go	ppi_prediction_go
CXCL13	GRM2	ppi_lr_go	ppi_prediction_go
CXCL13	GRM7	ppi_lr_go	ppi_prediction_go
CXCL13	GRM3	ppi_lr_go	ppi_prediction_go
CXCL13	HCAR2	ppi_lr_go	ppi_prediction_go
CXCL13	OXGR1	ppi_lr_go	ppi_prediction_go
CXCL13	S1PR3	ppi_lr_go	ppi_prediction_go
CXCL13	GPER1	ppi_lr_go	ppi_prediction_go
CXCL13	P2RY13	ppi_lr_go	ppi_prediction_go
CXCL13	SUCNR1	ppi_lr_go	ppi_prediction_go
CXCL13	HCAR1	ppi_lr_go	ppi_prediction_go
CXCL13	LPAR5	ppi_lr_go	ppi_prediction_go
CXCL13	S1PR5	ppi_lr_go	ppi_prediction_go
CXCL13	P2RY12	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL13	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL13	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL13	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL13	GPR55	ppi_lr_go	ppi_prediction_go
GREM1	FLT1	ppi_lr_go	ppi_prediction_go
CRLF1	IL6ST	ppi_lr_go	ppi_prediction_go
CRLF1	LIFR	ppi_lr_go	ppi_prediction_go
LEFTY1	ACVR2A	ppi_lr_go	ppi_prediction_go
LEFTY1	ACVR1B	ppi_lr_go	ppi_prediction_go
LEFTY1	ACVR2B	ppi_lr_go	ppi_prediction_go
LEFTY1	ACVR1C	ppi_lr_go	ppi_prediction_go
WISP3	SCARB2	ppi_lr_go	ppi_prediction_go
WISP3	SORL1	ppi_lr_go	ppi_prediction_go
GDF11	ANTXR1	ppi_lr_go	ppi_prediction_go
UTS2	CHRM5	ppi_lr_go	ppi_prediction_go
UTS2	CHRM1	ppi_lr_go	ppi_prediction_go
UTS2	CHRM3	ppi_lr_go	ppi_prediction_go
UTS2	TBXA2R	ppi_lr_go	ppi_prediction_go
UTS2	ADRA1D	ppi_lr_go	ppi_prediction_go
UTS2	PTAFR	ppi_lr_go	ppi_prediction_go
UTS2	PTGER1	ppi_lr_go	ppi_prediction_go
UTS2	ADRA1A	ppi_lr_go	ppi_prediction_go
UTS2	ADRA1B	ppi_lr_go	ppi_prediction_go
UTS2	CASR	ppi_lr_go	ppi_prediction_go
UTS2	P2RY2	ppi_lr_go	ppi_prediction_go
UTS2	GRM5	ppi_lr_go	ppi_prediction_go
UTS2	PTGFR	ppi_lr_go	ppi_prediction_go
UTS2	LPAR6	ppi_lr_go	ppi_prediction_go
UTS2	GPR4	ppi_lr_go	ppi_prediction_go
UTS2	P2RY1	ppi_lr_go	ppi_prediction_go
UTS2	GRM1	ppi_lr_go	ppi_prediction_go
UTS2	GPR17	ppi_lr_go	ppi_prediction_go
UTS2	P2RY6	ppi_lr_go	ppi_prediction_go
UTS2	LTB4R	ppi_lr_go	ppi_prediction_go
UTS2	GPR68	ppi_lr_go	ppi_prediction_go
UTS2	GPRC6A	ppi_lr_go	ppi_prediction_go
UTS2	GPR65	ppi_lr_go	ppi_prediction_go
UTS2	LPAR5	ppi_lr_go	ppi_prediction_go
UTS2	LTB4R2	ppi_lr_go	ppi_prediction_go
UTS2	CYSLTR2	ppi_lr_go	ppi_prediction_go
UTS2	LPAR3	ppi_lr_go	ppi_prediction_go
UTS2	OPN4	ppi_lr_go	ppi_prediction_go
UTS2	GPR132	ppi_lr_go	ppi_prediction_go
UTS2	CYSLTR1	ppi_lr_go	ppi_prediction_go
IL33	IL1R1	ppi_lr_go	ppi_prediction_go
F2	VTN	ppi_lr_go	ppi_prediction_go
F2	CHRM5	ppi_lr_go	ppi_prediction_go
F2	CHRM1	ppi_lr_go	ppi_prediction_go
F2	CHRM3	ppi_lr_go	ppi_prediction_go
F2	TBXA2R	ppi_lr_go	ppi_prediction_go
F2	ADRA1D	ppi_lr_go	ppi_prediction_go
F2	PTAFR	ppi_lr_go	ppi_prediction_go
F2	PTGER1	ppi_lr_go	ppi_prediction_go
F2	ADRA1A	ppi_lr_go	ppi_prediction_go
F2	ADRA1B	ppi_lr_go	ppi_prediction_go
F2	CASR	ppi_lr_go	ppi_prediction_go
F2	P2RY2	ppi_lr_go	ppi_prediction_go
F2	GRM5	ppi_lr_go	ppi_prediction_go
F2	PTGFR	ppi_lr_go	ppi_prediction_go
F2	LPAR6	ppi_lr_go	ppi_prediction_go
F2	GPR4	ppi_lr_go	ppi_prediction_go
F2	P2RY1	ppi_lr_go	ppi_prediction_go
F2	GRM1	ppi_lr_go	ppi_prediction_go
F2	GPR17	ppi_lr_go	ppi_prediction_go
F2	P2RY6	ppi_lr_go	ppi_prediction_go
F2	LTB4R	ppi_lr_go	ppi_prediction_go
F2	GPR68	ppi_lr_go	ppi_prediction_go
F2	GPRC6A	ppi_lr_go	ppi_prediction_go
F2	GPR65	ppi_lr_go	ppi_prediction_go
F2	LPAR5	ppi_lr_go	ppi_prediction_go
F2	LTB4R2	ppi_lr_go	ppi_prediction_go
F2	CYSLTR2	ppi_lr_go	ppi_prediction_go
F2	LPAR3	ppi_lr_go	ppi_prediction_go
F2	OPN4	ppi_lr_go	ppi_prediction_go
F2	GPR132	ppi_lr_go	ppi_prediction_go
F2	CYSLTR1	ppi_lr_go	ppi_prediction_go
AGT	CHRM2	ppi_lr_go	ppi_prediction_go
AGT	CHRM4	ppi_lr_go	ppi_prediction_go
AGT	CHRM5	ppi_lr_go	ppi_prediction_go
AGT	ADRA2A	ppi_lr_go	ppi_prediction_go
AGT	ADORA3	ppi_lr_go	ppi_prediction_go
AGT	CHRM1	ppi_lr_go	ppi_prediction_go
AGT	DRD2	ppi_lr_go	ppi_prediction_go
AGT	ANPEP	ppi_lr_go	ppi_prediction_go
AGT	ADRA2B	ppi_lr_go	ppi_prediction_go
AGT	ADRA2C	ppi_lr_go	ppi_prediction_go
AGT	CHRM3	ppi_lr_go	ppi_prediction_go
AGT	S1PR1	ppi_lr_go	ppi_prediction_go
AGT	CNR1	ppi_lr_go	ppi_prediction_go
AGT	TBXA2R	ppi_lr_go	ppi_prediction_go
AGT	DRD4	ppi_lr_go	ppi_prediction_go
AGT	ADRA1D	ppi_lr_go	ppi_prediction_go
AGT	PTAFR	ppi_lr_go	ppi_prediction_go
AGT	ADORA1	ppi_lr_go	ppi_prediction_go
AGT	CNR2	ppi_lr_go	ppi_prediction_go
AGT	PTGER1	ppi_lr_go	ppi_prediction_go
AGT	ADRA1A	ppi_lr_go	ppi_prediction_go
AGT	ADRA1B	ppi_lr_go	ppi_prediction_go
AGT	DRD3	ppi_lr_go	ppi_prediction_go
AGT	CASR	ppi_lr_go	ppi_prediction_go
AGT	P2RY2	ppi_lr_go	ppi_prediction_go
AGT	GRM5	ppi_lr_go	ppi_prediction_go
AGT	PTGFR	ppi_lr_go	ppi_prediction_go
AGT	PTGER3	ppi_lr_go	ppi_prediction_go
AGT	LPAR6	ppi_lr_go	ppi_prediction_go
AGT	GPR4	ppi_lr_go	ppi_prediction_go
AGT	P2RY1	ppi_lr_go	ppi_prediction_go
AGT	HCAR3	ppi_lr_go	ppi_prediction_go
AGT	P2RY4	ppi_lr_go	ppi_prediction_go
AGT	TAS2R38	ppi_lr_go	ppi_prediction_go
AGT	TAS2R39	ppi_lr_go	ppi_prediction_go
AGT	TAS2R40	ppi_lr_go	ppi_prediction_go
AGT	TAS2R41	ppi_lr_go	ppi_prediction_go
AGT	TAS2R31	ppi_lr_go	ppi_prediction_go
AGT	TAS2R46	ppi_lr_go	ppi_prediction_go
AGT	TAS2R60	ppi_lr_go	ppi_prediction_go
AGT	GRM1	ppi_lr_go	ppi_prediction_go
AGT	GPR17	ppi_lr_go	ppi_prediction_go
AGT	GPR18	ppi_lr_go	ppi_prediction_go
AGT	GRM2	ppi_lr_go	ppi_prediction_go
AGT	GRM7	ppi_lr_go	ppi_prediction_go
AGT	GRM3	ppi_lr_go	ppi_prediction_go
AGT	P2RY6	ppi_lr_go	ppi_prediction_go
AGT	LTB4R	ppi_lr_go	ppi_prediction_go
AGT	GPR68	ppi_lr_go	ppi_prediction_go
AGT	GPRC6A	ppi_lr_go	ppi_prediction_go
AGT	GPR65	ppi_lr_go	ppi_prediction_go
AGT	HCAR2	ppi_lr_go	ppi_prediction_go
AGT	OXGR1	ppi_lr_go	ppi_prediction_go
AGT	S1PR3	ppi_lr_go	ppi_prediction_go
AGT	GPER1	ppi_lr_go	ppi_prediction_go
AGT	P2RY13	ppi_lr_go	ppi_prediction_go
AGT	SUCNR1	ppi_lr_go	ppi_prediction_go
AGT	HCAR1	ppi_lr_go	ppi_prediction_go
AGT	LPAR5	ppi_lr_go	ppi_prediction_go
AGT	S1PR5	ppi_lr_go	ppi_prediction_go
AGT	P2RY12	ppi_lr_go	ppi_prediction_go
AGT	LTB4R2	ppi_lr_go	ppi_prediction_go
AGT	CYSLTR2	ppi_lr_go	ppi_prediction_go
AGT	TAS2R16	ppi_lr_go	ppi_prediction_go
AGT	TAS2R14	ppi_lr_go	ppi_prediction_go
AGT	TAS2R13	ppi_lr_go	ppi_prediction_go
AGT	TAS2R10	ppi_lr_go	ppi_prediction_go
AGT	TAS2R7	ppi_lr_go	ppi_prediction_go
AGT	TAS2R4	ppi_lr_go	ppi_prediction_go
AGT	TAS2R3	ppi_lr_go	ppi_prediction_go
AGT	TAS2R1	ppi_lr_go	ppi_prediction_go
AGT	GABBR1	ppi_lr_go	ppi_prediction_go
AGT	LPAR3	ppi_lr_go	ppi_prediction_go
AGT	OPN4	ppi_lr_go	ppi_prediction_go
AGT	GPR132	ppi_lr_go	ppi_prediction_go
AGT	CYSLTR1	ppi_lr_go	ppi_prediction_go
AGT	GPR55	ppi_lr_go	ppi_prediction_go
C5	VTN	ppi_lr_go	ppi_prediction_go
C5	CHRM2	ppi_lr_go	ppi_prediction_go
C5	CHRM4	ppi_lr_go	ppi_prediction_go
C5	ADRA2A	ppi_lr_go	ppi_prediction_go
C5	ADORA3	ppi_lr_go	ppi_prediction_go
C5	DRD2	ppi_lr_go	ppi_prediction_go
C5	ADRA2B	ppi_lr_go	ppi_prediction_go
C5	ADRA2C	ppi_lr_go	ppi_prediction_go
C5	S1PR1	ppi_lr_go	ppi_prediction_go
C5	CNR1	ppi_lr_go	ppi_prediction_go
C5	DRD4	ppi_lr_go	ppi_prediction_go
C5	ADORA1	ppi_lr_go	ppi_prediction_go
C5	CNR2	ppi_lr_go	ppi_prediction_go
C5	DRD3	ppi_lr_go	ppi_prediction_go
C5	CASR	ppi_lr_go	ppi_prediction_go
C5	PTGER3	ppi_lr_go	ppi_prediction_go
C5	HCAR3	ppi_lr_go	ppi_prediction_go
C5	P2RY4	ppi_lr_go	ppi_prediction_go
C5	TAS2R38	ppi_lr_go	ppi_prediction_go
C5	TAS2R39	ppi_lr_go	ppi_prediction_go
C5	TAS2R40	ppi_lr_go	ppi_prediction_go
C5	TAS2R41	ppi_lr_go	ppi_prediction_go
C5	TAS2R31	ppi_lr_go	ppi_prediction_go
C5	TAS2R46	ppi_lr_go	ppi_prediction_go
C5	TAS2R60	ppi_lr_go	ppi_prediction_go
C5	GPR17	ppi_lr_go	ppi_prediction_go
C5	GPR18	ppi_lr_go	ppi_prediction_go
C5	GRM2	ppi_lr_go	ppi_prediction_go
C5	GRM7	ppi_lr_go	ppi_prediction_go
C5	GRM3	ppi_lr_go	ppi_prediction_go
C5	HCAR2	ppi_lr_go	ppi_prediction_go
C5	OXGR1	ppi_lr_go	ppi_prediction_go
C5	S1PR3	ppi_lr_go	ppi_prediction_go
C5	GPER1	ppi_lr_go	ppi_prediction_go
C5	P2RY13	ppi_lr_go	ppi_prediction_go
C5	SUCNR1	ppi_lr_go	ppi_prediction_go
C5	HCAR1	ppi_lr_go	ppi_prediction_go
C5	LPAR5	ppi_lr_go	ppi_prediction_go
C5	S1PR5	ppi_lr_go	ppi_prediction_go
C5	P2RY12	ppi_lr_go	ppi_prediction_go
C5	TAS2R16	ppi_lr_go	ppi_prediction_go
C5	TAS2R14	ppi_lr_go	ppi_prediction_go
C5	TAS2R13	ppi_lr_go	ppi_prediction_go
C5	TAS2R10	ppi_lr_go	ppi_prediction_go
C5	TAS2R7	ppi_lr_go	ppi_prediction_go
C5	TAS2R4	ppi_lr_go	ppi_prediction_go
C5	TAS2R3	ppi_lr_go	ppi_prediction_go
C5	TAS2R1	ppi_lr_go	ppi_prediction_go
C5	GABBR1	ppi_lr_go	ppi_prediction_go
C5	LPAR3	ppi_lr_go	ppi_prediction_go
C5	GPR55	ppi_lr_go	ppi_prediction_go
EGF	CD3D	ppi_lr_go	ppi_prediction_go
EGF	ADRB2	ppi_lr_go	ppi_prediction_go
EGF	CHRM2	ppi_lr_go	ppi_prediction_go
EGF	CD3G	ppi_lr_go	ppi_prediction_go
EGF	CFTR	ppi_lr_go	ppi_prediction_go
EGF	M6PR	ppi_lr_go	ppi_prediction_go
EGF	DAB2	ppi_lr_go	ppi_prediction_go
EGF	SCARB2	ppi_lr_go	ppi_prediction_go
TGFA	FOLR1	ppi_lr_go	ppi_prediction_go
TGFA	GRIA1	ppi_lr_go	ppi_prediction_go
TGFB1	VDR	ppi_lr_go	ppi_prediction_go
NGF	SORCS2	ppi_lr_go	ppi_prediction_go
GNRH1	CHRM5	ppi_lr_go	ppi_prediction_go
GNRH1	CHRM1	ppi_lr_go	ppi_prediction_go
GNRH1	CHRM3	ppi_lr_go	ppi_prediction_go
GNRH1	TBXA2R	ppi_lr_go	ppi_prediction_go
GNRH1	ADRA1D	ppi_lr_go	ppi_prediction_go
GNRH1	PTAFR	ppi_lr_go	ppi_prediction_go
GNRH1	PTGER1	ppi_lr_go	ppi_prediction_go
GNRH1	ADRA1A	ppi_lr_go	ppi_prediction_go
GNRH1	ADRA1B	ppi_lr_go	ppi_prediction_go
GNRH1	CASR	ppi_lr_go	ppi_prediction_go
GNRH1	P2RY2	ppi_lr_go	ppi_prediction_go
GNRH1	GRM5	ppi_lr_go	ppi_prediction_go
GNRH1	PTGFR	ppi_lr_go	ppi_prediction_go
GNRH1	LPAR6	ppi_lr_go	ppi_prediction_go
GNRH1	GPR4	ppi_lr_go	ppi_prediction_go
GNRH1	P2RY1	ppi_lr_go	ppi_prediction_go
GNRH1	GRM1	ppi_lr_go	ppi_prediction_go
GNRH1	GPR17	ppi_lr_go	ppi_prediction_go
GNRH1	P2RY6	ppi_lr_go	ppi_prediction_go
GNRH1	LTB4R	ppi_lr_go	ppi_prediction_go
GNRH1	GPR68	ppi_lr_go	ppi_prediction_go
GNRH1	GPRC6A	ppi_lr_go	ppi_prediction_go
GNRH1	GPR65	ppi_lr_go	ppi_prediction_go
GNRH1	LPAR5	ppi_lr_go	ppi_prediction_go
GNRH1	LTB4R2	ppi_lr_go	ppi_prediction_go
GNRH1	CYSLTR2	ppi_lr_go	ppi_prediction_go
GNRH1	LPAR3	ppi_lr_go	ppi_prediction_go
GNRH1	OPN4	ppi_lr_go	ppi_prediction_go
GNRH1	GPR132	ppi_lr_go	ppi_prediction_go
GNRH1	CYSLTR1	ppi_lr_go	ppi_prediction_go
NPPA	CORIN	ppi_lr_go	ppi_prediction_go
OXT	CHRM5	ppi_lr_go	ppi_prediction_go
OXT	CHRM1	ppi_lr_go	ppi_prediction_go
OXT	CHRM3	ppi_lr_go	ppi_prediction_go
OXT	TBXA2R	ppi_lr_go	ppi_prediction_go
OXT	ADRA1D	ppi_lr_go	ppi_prediction_go
OXT	PTAFR	ppi_lr_go	ppi_prediction_go
OXT	PTGER1	ppi_lr_go	ppi_prediction_go
OXT	ADRA1A	ppi_lr_go	ppi_prediction_go
OXT	ADRA1B	ppi_lr_go	ppi_prediction_go
OXT	CASR	ppi_lr_go	ppi_prediction_go
OXT	P2RY2	ppi_lr_go	ppi_prediction_go
OXT	GRM5	ppi_lr_go	ppi_prediction_go
OXT	PTGFR	ppi_lr_go	ppi_prediction_go
OXT	LPAR6	ppi_lr_go	ppi_prediction_go
OXT	GPR4	ppi_lr_go	ppi_prediction_go
OXT	P2RY1	ppi_lr_go	ppi_prediction_go
OXT	GRM1	ppi_lr_go	ppi_prediction_go
OXT	GPR17	ppi_lr_go	ppi_prediction_go
OXT	P2RY6	ppi_lr_go	ppi_prediction_go
OXT	LTB4R	ppi_lr_go	ppi_prediction_go
OXT	GPR68	ppi_lr_go	ppi_prediction_go
OXT	GPRC6A	ppi_lr_go	ppi_prediction_go
OXT	GPR65	ppi_lr_go	ppi_prediction_go
OXT	LPAR5	ppi_lr_go	ppi_prediction_go
OXT	LTB4R2	ppi_lr_go	ppi_prediction_go
OXT	CYSLTR2	ppi_lr_go	ppi_prediction_go
OXT	LPAR3	ppi_lr_go	ppi_prediction_go
OXT	OPN4	ppi_lr_go	ppi_prediction_go
OXT	GPR132	ppi_lr_go	ppi_prediction_go
OXT	CYSLTR1	ppi_lr_go	ppi_prediction_go
